Konzeption und Implementierung einer Infrastruktur zur Übertragung und Speicherung großer Mengen von Sensodaten,extern,Bachelor
Analyse und Erweiterung eines Projekt-Management Tools,extern,Bachelor
Entwicklung einer modularen Medienverwaltung für DCPs,extern,Bachelor
Potenziale einer Data-Warehous basierten Unternehmensplanung,intern,Bachelor
Entwicklung einer Software zur Generierung von interaktiven Diagrammen,extern,Bachelor
Konzeption einer Festfallverwaltung für Siemens-Anlagen - Bedien- und Beobachtungsanlagen,extern,Bachelor
Automatisierte Erkennung von Tracking im Web,extern,Bachelor
Evaluation von Wettbewerbsvorteilen für die Brand Community myAudi durch die Nutzung von telemetrischen Diensten,extern,Master
"Discovery, Monitoring und Statusvisualisierung in einer komplexen Multi-Vendor-Loadbalancer-Umgebung",extern,Bachelor
Konzeption und Implementierung einer Schnittstelle zwischen dem Immowelt i-Tool und Microsoft Office 365 Cloudlösung,extern,Bachelor
Konzeption und Realisierung einer textuellen und räumlichen Suche von Geo-Objekten auf Smart-Phones,intern,Master
Zugriffsbeschränkungen für Webapplikationen mit Parameterized Views in einer PostreSQL-Datenbank,intern,Bachelor
Programmierung eines Steuerungsmoduls für den humanoiden Roboter Nao zur Durchführung gezielter Minigolfschläge,intern,Bachelor
"Manuelle und automatisierte Tests mobiler Anwendungen für Smartphones und Tablet-Computer - Herangehensweisen, Herausforderungen und Unterschiede zu herkömmlichen Tests.“ ",extern,Master
Konzeption und Implementierung eines interaktiven Szenarios mit einem humanoiden Roboter,intern,Bachelor
Softwarezuverlässigkeit - Parameterschätzung und Überprüfung der Vorhersagegenauigkeit bei Vorliegen gruppierter Daten,intern,Bachelor
Generierung von Flächen aus einzelnen Linienobjekten in Geodatenbeständen,intern,Bachelor
Berechnung von kürzesten Wegen unter Berücksichtigung von Flächen,extern,Master
"IT-Leistungsverrechnung - Aufgaben, Methoden und Entwicklungen  ",intern,Bachelor
Entwurf und Implementierung eines Tools zur Migration von Datenbeständen nach DATEV-DMS  ,extern,Bachelor
Sichere (secure) elektrische Ladesäule  ,extern,Master
Modellierung von Geschäftsprozessen in Steuerkanzleien mit DATEV-Software - Integration der BPMN in die Workflow-Umgebung DATEV ProCheck pro-  ,extern,Master
Entwicklung und Anwendung eines Prozessmodells für Aufwandssmimulation in der Forschung und Entwicklung,extern,Bachelor
Konzeption eines Systems zum standardisierten Entwurf von Prozessmodellen in Fachabteilungen - Analyse und Design des MID Prozess Engineering Frameworks -  ,extern,Master
Entwicklung eines modularen Vorgehensmodells zur Einführung von Wissensmanagement - Modellentwicklung auf Basis aktueller Literatur und empirischen Umsetzungsverfahren der IPI GmbH  ,extern,Master
Analyse des Planungsprozesses bei Siemens Healthcare und Evaluierung von Planungswerkzeugen,extern,Master
Erarbeitung eines Konzepts zur Sicherstellung der nachhaltigen Datenqualität im zentralen Enterprise Architecture Repository bei Siemens     ,extern,Master
Bereitstellung eines E-Shops für mobile Endgeräte,extern,Bachelor
Serviceorientierte Client-Architektur mit HTML5 - Konzeption und prototypische Realisierung am Beispiel der Online-Anwendung Belege der DATEV eG  ,extern,Master
Selfservice-Toolset zur Administration von Cisco-Komponenten im WAN-Bereich,extern,Bachelor
"Integration von Risikomanagementaspekten in die Geschäftsprozessmodellierung mit ""Innovator für Business Analysts""  ",extern,Bachelor
Entwurf und Implementierung eines CA-Webservices in C#,extern,Master
"Bewertung und Konzeption des Demand-Portfolio-Managements bei der Siemens AG, I IA IT und Einsatz einer unterstützenden BI-Software am Beispiel von QlikView.  ",extern,Bachelor
Ermittlung und Analyse der Bedarfsanforderungen eines mittelständischen Unternehmens an ein SAP CATS Modul,extern,Bachelor
studierBar - Entwicklung einer App für das Schülermarketing,intern,Bachelor
Anwendung von Methoden des Requirements Engineering für BI Systeme an Hochschulen    ,intern,Bachelor
Design und Implementierung eines Frameworks zur effizienten Konsolidierung von Testergebnissen in der Automobilindustrie,extern,Bachelor
Combinatorial problem solving and optimization on GPUs,intern,Master
Variantenkonfiguration mit produktionssynchronen Abrufen am Beispiel Johnson Controls,extern,Master
Kryptographischer Coprozessor für Automatisierungssysteme,extern,Master
Gamification in a B2B Environment - How to make it fun working with business intelligence data on an mobile app.,extern,Bachelor
Konzeption und prototypische Realisierung eines Testframeworks für eine Medizinsoftware,extern,Bachelor
Prozessmodellierung zur Abteilung von Anforderungen an ein technisches Assistenzsystem für die Betreuung alter Menschen,extern,Bachelor
Konzeption und prototypische Umsetzung einer datenbankbasierten Applikation zur Produktklassifizierung und Auswertung betriebswirtschaftlicher Kennzahlen bei der GfK  ,extern,Bachelor
"Analysieren, manipulieren und visualisieren von Stammdaten für Planungszwecke  ",extern,Bachelor
Konzeption und Realisierung eines Reporting Cockpits im Service Level Management der DATEV eG,extern,Master
Konzipierung und prototypische Realisierung zentraler OLAP-Funktionen für mobile Endgeräte am Beispiel der Online-Datensicherung für Systempartner der DATEV eG,extern,Master
Perspektivabhängige 3D-Darstellung mittels Kopf-Tracking und Stereoskopie,intern,Master
Integration und Evaluierung eines Usability-Prozesses in einen SCRUM-orientierten SW-Entwicklungsprozess,extern,Bachelor
Berechnung von Isochronen auf Straßennetzen,intern,Bachelor
Konzeption und Realisierung einer IT-Lösung zur Unterstützung der Prozesse des IT-Projektportfoliomanagements     ,extern,Bachelor
Automatisiertes Extrahieren von Informationenüber virtuelle Maschinen aus Hypervisoren,extern,Bachelor
Einführung und Analyse eines Business Intelligence Prozessmodells in dem Microsoft Sharepoint Server (MOSS) basierten Business Process Management-Modells Project4Sure (P4S),extern,Bachelor
Automatisierte Messwerte Analyse,extern,Bachelor
Analyse und Optimierung der Erstellung von Gehaltsdatenauswertungen auf dem IBM Mainframe der DATEV eG,extern,Bachelor
Implementierung eines Dokumentenmanagementsystems für die zentrale Bereitstellung von Unternehmensrichtlinien und -prozeduren bei adidas AG,extern,Bachelor
Modellierung und Implementierung der Projektmanagement-bezogenen Geschäftsprozesse der mediendesign AG,extern,Bachelor
Von der Anforderung hin zur qualitativen Software - Ein Ansatz zur Umwandlung von Anforderungen in Testfälle,intern,Master
Möglichkeiten und Nutzen für Auswerteapplikationen für Vicos RCS am praktischen Beispiel,extern,Bachelor
Effiziente Implementierung der AUTOSAR Festpunktarithmetik Bibliothek ,extern,Bachelor
Optimierung von verteilten Ereignisverarbeitungssystemen durch Umverteilung von Ereignis-Detektoren zur Laufzeit,extern,Bachelor
Design und Implementierung eines Konfigurations- und Diagnose-Proxy-Servers für eingebettete Systeme,extern,Master
Konzeption und Implementierung einer komplexen HTML-Dokumentanzeige unter Verwendung von Entwurfsmustern für JavaSkript,extern,Master
Einsatz von Heimautomatisierung im häuslichen Umfeld für ein längeres selbstbestimmtes Leben,extern,Bachelor
Entwicklung eines standardisierten Vorgehensmodells zur Anforderung für eine Anforderungsanalyse für eine Postaleinführung am Beispiel eines Energieversorgers,extern,Master
Entwicklung eines standardiesierten Vorgehensmodells zur Anforderungsanalyse für eine Portaleinführung am Beispiel eines Energieversorgers,extern,Master
"Planung, Programmierung und Implementierung einer Kommunikationskomponente für eine Pateientenunterstützungssoftware und Bewertung der Nützlichkeit dieser Software als Organisationshilfe im medizinischen Bereich",extern,Bachelor
"Entwicklung und Implementierung eines Befragungssystems für ""Car Clinics"" unter besonderer Berücksichtigung von mobilen Client Systemen",extern,Master
Auswahl und Implementierung eines Echtzeit-Betriebssystems für Libelium Waspmote Sensorknoten,extern,Bachelor
Erarbeitung eines Konzepts zur Integration der Finanzsysteme einer deutschen Konzerntochter an den amerikanischen Mutterkonzern,extern,Bachelor
Automatisches Lokalisieren und Annäherung an im freien Raum platzierte Objekte mit einem humanoiden Roboter,intern,Bachelor
Transskriptions- und Transrationsmethode vom arabischen ins lateinische Alphabet,intern,Bachelor
Entwurf eines Augmented Reality Toolkits für Windows Phone und die Verwendung in einer Demonstrations-Applikation,extern,Master
Sensobasierte Modellerstellung für die Simulation von industriellen Roboteranwendungen mit dem Microsoft Robotics Developer Studio,extern,Bachelor
Indoor-Selbstlokalisierung eines autonomen Quadrocopters mit Methoden der Bildverarbeitung,intern,Bachelor
Stand und Vision der Anwendungen des Semantic Web und deren betriebswirtschaftlicher Bedeutung - speziell Ontologien,intern,Bachelor
Konzeption und Realisierung einer kundenspezifischen Verpackungsdatenbank für einen mittelständischen Automobilzulieferer,extern,Bachelor
Controlling und Monitoringwerkzeuge für Social Media Aktivitäten in der Unternehmenskommunikation,intern,Bachelor
Analysis of the impact of Smart Home Applicances in combination with Photovoltaic Systems on monetary benefits and CO2-Emission for private households,extern,Bachelor
Analyse und Konzeption eines Systems zur Verwaltung von Web-Hosting-Kunden auf Basis von MVC,extern,Bachelor
Entwicklung einer universellen Eingabemaske für modellzentriertes Testen mit Interface zu verschiedenen UML-Werkzeugen,extern,Bachelor
Konzept und Implementierung eines Prototypen zur Verbesserung des Trendidentifikationsprozesses,intern,Master
Mehrwert durch Multi-Touch-Anwendungen im Geschäftsfeld Steuern der DATEV eG,extern,Master
Entwicklung einer Android App zur Visualisierung von Sensordaten,extern,Bachelor
Projektmanagement in Großunternehmen: Konzeption und prototypische Anwendung eines Pre-Project-Checks für die EBH GmbH,extern,Bachelor
"Evaluierung des SIMD Instruction Sets im Dual ARM Cortex A9 (""NEON Extensions"")",extern,Master
Soziale Plattform für einen Hobby-Feuerwerk-Club,intern,Bachelor
Konzeption und Implementierung einer auf XSL-Templates basierenden Dokumentaufbereitung für unterschiedliche Endgeräte,extern,Bachelor
Graphische Modellierung von Sicherheitsanforderungen in Geschäftsprozessen zur feingranularen Autorisierung in Webdatenbanken,intern,Bachelor
Optimierung der Projektmanagementstrukturen im Bereich Consulting bei der DATEV eG,extern,Bachelor
Entwicklung und Implementierung eines Vorgehens zur Auswertung thermographischer Aufnahmen von Mikrochips,extern,Bachelor
Evaluierung der Rechtsvorschriften für einen Webauftritt am Beispiel einer Praxis für Coaching und Psychotherapie,extern,Bachelor
Entwicklung eines Verfahrens zur Verzögerungs- und Genauigkeitsmessung von Head- und Facetracking Systemen,extern,Bachelor
Analyse und Konzeption einer Client-Virtualisierungslösung für das Landratsamt Fürth,extern,Master
Entwicklung eines Vorgehensmodells zur Pflichtenhefterstellung sowie von Pflichtenhefttemplates für ein mittelständisches Softwareentwicklungsunternehmen,extern,Bachelor
Entwicklung und Implementierung eines Kalibrierverfahrens für robotergestützte Computertomographiesysteme auf Basis von Röntgenprojekten,extern,Master
Erstellen eines Postprocessors für den Cause & Effect Editor,extern,Bachelor
Ausarbeitung einer BI-Strategie für ein mittelständisches Unternehmen auf Microsoft SQL Server 2012 unter Berücksichtigung von In-Memory- und OLAP-Verfahren,extern,Master
Realisierung eines Softwaresystems zur Datenerfassung und Speicherung von Messwerten aus PV-Kraftwerken mit variabel konfigurierbaren Hardwareschnittstellen  ,extern,Master
Business Reporting einer Geschäftseinheit auf Basis von SAP BW - Evaluierung und Optmierung der Prozesse und Harmonisierung des Reportings,extern,Master
Erkennung und Modellierung von Fahrbahnrändern für Straßen ohne Spurmarkierungen,extern,Master
Entwicklung und Implementierung eines Frameworks für dynamische Tests eingebetteter Software auf einer Zielplattform,extern,Bachelor
Eine Windows 8-Anwendung für die gestengesteuerte Erstellung von Teilnehmerlisten,extern,Bachelor
3D-Visualisierung von überlappenden Materialien bei der Reifenfertigung,extern,Bachelor
"Konzeption und Implementierung eines Prozesses zur Erkennung von ""Megatrends"" im Rahmen des Innovationsmanagement im Bereich Business Development der DATEV e.G.",extern,Bachelor
Implementierung eines Dateisystems und einer RAM-Disk für das Betriebssystem ULIX,intern,Bachelor
Implementierung eines ELF-Programm-Loaders für das Betriebssystem ULIX,intern,Bachelor
Evaluieren von Modellierungsmöglichkeiten für vorhandenen STEP7-Code und Beispielimplementierung mit C#,intern,Bachelor
Evaluation von CRM Systemen: CRM for free: Was leisten Open Source CRM Systeme?,intern,Bachelor
Warum scheitern CRM Projekte in der Praxis?,intern,Bachelor
Konzeption und Implementierung einer projektübergreifenden Personaleinsatzplanung,extern,Bachelor
Erkennung und Digitalisierung von Noten mit iOS und der iPad-Kamera,intern,Bachelor
Konzeption und Realisierung eines Verfahrens für eine automatische Silbentrennung deutscher Wörter,intern,Bachelor
3D Game Engine Comparison Educational Purpose,extern,Bachelor
Analyse der Nutzung des Moduls Tectura Project bei der Firma Semikron Elektronik GmbH & Co. KG und Erstellung einer strategischen Handlungsempfehlung zur weiteren Implementierung,extern,Bachelor
Design and Development of a Social Network Platform for Sports,intern,Bachelor
"Definition und Umsetzung eines Daten- und Anwendungsmodells zur Erfassung und Auswertung regional agierender Ressourcen zur Optimierung des Reportings, Siemens I IA AS",extern,Bachelor
Ausarbeiten eines Vergleichs moderner Echtzeitsysteme und Anfertigen von geeigneten Referenzimplementierungen,extern,Bachelor
Entwicklung einer E-Learning-Umgebung für den Siemens Healthcare Sektor AX,extern,Bachelor
Konzeption und Entwicklung eines Intranet-Tools zur Verwaltung von Stammdaten,extern,Bachelor
Konzeption und Entwicklung eines Werkzeugs zur Aktualisierung einer mobilen Zählererfassungssoftware,intern,Bachelor
Evaluierung und Implementierung eines Konzeptes für die autonome Orientierung eines humanoiden Roboters anhand potentieller Warnzeichen oder Gefahrensituationen,intern,Master
Erstellung eines Architektur Models für TenneT in Verbindung mit der Darstellung von Businessreport- und Technology Map für die Bereiche Netzführung sowie Energiedatenmanagement und Forderungsmanagement,extern,Bachelor
Konzeption und Realisierung eines Informationsportals für Gewerbeimmobiliensuchende und -makler,extern,Bachelor
Warteschlangenmodellierung zur Performancesimulation von Storage Systemen,extern,Bachelor
Webanwendung für generatives Layout-Design,intern,Bachelor
Konzeption und Umsetzung der Migration von IT News Blog in Share Point 2010,extern,Bachelor
"Konzeption, Entwurf und Implementierung eines Visualisierungstools zu Veranschaulichung von Protokolldateien",extern,Bachelor
Untersuchung der Machbarkeit und Entwicklung von Einsatzmöglichkeiten von Windows Metro Style Anwendungen für Labormanagementsysteme,extern,Bachelor
Interaktive Restaurantsoftware auf Basis einer Windows 8 App,extern,Bachelor
Test einer komplexen Korrekturkette zur Verbesserung von CT Rekonstruktionen,extern,Bachelor
Evaluierung von Applikationsentwicklung mittels Metro-Design am Beispiel eines Radiology Information System,extern,Bachelor
Konzept zur Einführung eines IT-basierten Flächenmanagementsystems bei der PUMA SE unter Berücksichtigung betriebswirtschaftlicher und strategischer Aspekte,extern,Bachelor
"Entwicklung einer einfach konfigurierbaren interaktiven Side-Scroller-Umgebung nach dem ""Jump and Run""-Spielprinzip",intern,Bachelor
"Konzeptionierung systemübergreifender Workflows auf Basis von Microsoft SharePoint 2010, Nintex Workflow 2010 und Microsoft Dynamics NAV 2013",extern,Bachelor
Entwicklung eines Systemprozesses für die automatisierte Bereitstellung und interne Abrechnung von virtuellen Testumgebungen für die DATEV eG,extern,Bachelor
Konzeption von Performance-Metriken für das Project Office im Rahmen des Account Portfolio Managements bei der IBM Deutschland GmbH,extern,Bachelor
Konzeption und Implementierung einer neuen Software für eine Messanlage zur Verbesserung der Produktqualität und zur Erweiterung der vorhandenen Funktionen,extern,Bachelor
Interaktive Segmentierung von CT-Volumendatensätzen von Museumsexponaten,intern,Bachelor
Bedienung eines 3D-Objekts via Multitouch Display,extern,Bachelor
Klassifikation und Bewertung von Web 2.0 Anwendungen in Marketing und Vertrieb,intern,Bachelor
"Data Mining und türkische Verbalmorphologie - Morphologische Analyse der verneinten, fragenden und fragend-verneinten Verbalformen mit farbcodierter Darstellung der Morpheusstrukturen",intern,Bachelor
"Konfiguration, Anpassung und Erweiterung der Visualisierungsschnittstelle einer Geschäftsprozessplattform am Beispiel Omnitracker",extern,Bachelor
Datenbankmodell für ein drahtloses Sensornetz basiertes Überwachungssystem für logistische Prozesse,extern,Bachelor
Verfahren zur Korrektur von Kreisringartefakten in der Röntgen-Computertomographie,extern,Bachelor
Continous Integration in Embedded-Systems,extern,Bachelor
Social Semantic Web - Zusammenführen von Social WEb Anwendungen mit Semantic Web Technologien und Erstellung eines Social Semantic Wikis,intern,Bachelor
Entwicklung einer Entscheidungsvorlage inklusive Wirtschaftlichkeitsbetrachtung für die zukünftige Gestaltung der IT Systemlandschaft im Bereich Konzernkonsolidierung eines Energiedienstleisters,extern,Bachelor
Integration von Supportprozessen in ein Liferay Service Portal bei einem Automobilhersteller,extern,Bachelor
Realisierung eines Datenworkflows für die lokale Bereitstellung von in der Cloud erstellten Befundungsergebnisse für Ärzte in einer medizinischen Einrichtung,extern,Bachelor
Entwurf und Implementierung einer Echtzeitanalyse von Twitter,intern,Bachelor
Entwurf und Implementation einer Echtzeit-Analyse von Twitter-Nachrichten,intern,Bachelor
Besondere Herausforderungen der digitalen Forensik auf SmartPhones,extern,Bachelor
Analyse und Verbesserung der Supportprozesse bei einem mittelständischen ERP-Anbieter,extern,Bachelor
Implementierung und Zertifizierung eines Qualitätsmanagementsystems für ein IT-Systemhaus nach DIN EN ISO 9001:2008,extern,Bachelor
Pseudonymisierung der medizinischen Bilddaten zur regulatorisch konformen Übertragung über öffentliches Internet in ein Data Center,extern,Bachelor
"Lock removal via ""Smart Scheduling""",extern,Master
Evaluierung verschiedener Software Development Kits zur Entwicklung plattformunabhängiger Anwendungen für mobile Geräte,extern,Bachelor
Mobile Transaktionen mit SAP ERP zur Unterstützung der Logistik - Konzeption und beispielhafte Umsetzung mit ITSmobile und Web Dynpro,extern,Bachelor
Self-Service BI Visualisirungswerkzeuge: Vergleichende Tools Evaluierung und Machbarkeitsanalyse bei Siemens Energy,extern,Bachelor
Zeitlicher Abgleich zwischen dem Audiosignal und den Noten eines instrumentalen Musikstücks,intern,Bachelor
Konzeptionierung und Implementierung eines Systemkonfigurationswerkzeuges für ein funkbasiertes Lokalisierungssystem,extern,Bachelor
Konzept zur automatisierten Reduzierung des Straßennetzes für eine Navigationssoftware,extern,Master
"Customer Relationship Management: Konzepte, Technologie und Trends",intern,Bachelor
Marktanalyse für den Einsatz von PC-based Produktion in der Gebäudeautomatisierung,extern,Bachelor
Evaluierung und prototypische Realisierung einer Plattform zur Speicherung und Verwaltung von Know-How,extern,Bachelor
Enterprise Architecture Management bei der TenneT TSO GmbH,extern,Bachelor
Konzeption und Implementierung eines Profile-Serviced im Umfeld von HMI / SCADA Runtime Innovation Line,extern,Master
Aufbau einer Hadoop-Umgebung zur Analyse von Massendaten eines Onlineshops,extern,Bachelor
Comparison of Mobile Technology Applications in Germany and Korea,intern,Bachelor
Entwicklung einer Verfahrensweise für die Erstellung von 3D-Unternehmenspräsentationen für 3D-Bildschirme ohne Brille,extern,Master
Evaluierung verschiedener Verfahren für die performante Abfrage von Massendaten am Beispiel eines Online-Werbeservice,intern,Master
Konzeption eines grafischen Instrumentations-Clusters auf einem NVIDIA Tegra 2 Prozessor unter Verwendung des NVIDIA Composter Studios,extern,Bachelor
Plattformübergreifende Synchronisierung von Daten und Kollaboration am Beispiel der Anwendung Owncloud unter besonderer Beachtung von Datensicherheit,extern,Bachelor
Die Entwicklung des Versandhandels und die Auswirkungen des E-Commerce auf traditionelle Versandhandelsunternehmen,intern,Bachelor
Web-basierte Versionsverwaltung für die revisionssichere Speicherung von Designdokumenten mit Hilfe des express-Frameworks,extern,Bachelor
Entwickeln eines Oberflächen-Designers inkl. optimierter grafischer Benutzeroberflächen für eine Cdn/Lin-Busanalyse-Applikation,extern,Bachelor
Konzept für eine automatisierte stabile Berechnung der Verfügbarkeit für die Produkte DATEVcloud Software und DATEVasp.,extern,Bachelor
"Leitfaden für SQL-Übungen als Bestandteil eines Hochschul-Kurses ""Datenbanken""",intern,Bachelor
Einführung eines Warenwirtschaftssystems bei einem mittelständischen Anlagenbauunternehmen in der Rohrsanierungsbranche,extern,Bachelor
Entwurf und Implementierung eines Systems zum Austausch von Aufgaben und Lösungen während einer Lehrveranstaltung,intern,Bachelor
Analyse und Definition von Anforderungen zur Auswahl eines Frameworks für die Entwicklung einer generischen Webapplikation im Versicherungsumfeld,extern,Bachelor
Entwicklung einer webbasierten Zeiterfassung mit Datenaustausch mit einem Kanzleinetzwerk,extern,Bachelor
Entwicklung und Realisierung einer Applikation für das Erstellen von Sendungen für ein Webradio,intern,Bachelor
Die Bedeutung von Soft Skills im Prozess der Softwareentwicklung mit agilen Verfahren,extern,Bachelor
Untersuchung des Einsatzes semantischer Technologien im E-Business - Ist-Analyse und Forschungsgebiete,extern,Bachelor
"Usability Engineering für die bestehende Energiecontrolling-Software IngSoft InterWatt mittels Erstellung eines Aufgabenmodells und einiger Prototypen, so dass sie die aus der Implementierung der ISO 50001 .....",extern,Bachelor
"Konzeption und prototypische Realisierung eines Plugin-Konzepts für WPF Anwendungen auf Basis von MEF unter Berücksichtigung des MVVM Patterns am Beispiel des Redaktionswerkezugs ""DFacto"" der DATEV eG   ",extern,Bachelor
Erstellung einer Datenaufzeichnungs- und Darstellungskomponente für Daten einer SPS,extern,Bachelor
Erschließung von Erfolgspotenzialen bei Projektabwicklungsprozessen durch Lean Management,extern,Bachelor
Untersuchen der Möglichkeiten von IntelliTrace für die Reproduktion von Fehlern in einer Anwendung,extern,Bachelor
Entwicklung einer dynamischen Kommunikationsschnittstelle in einem Hardware/Software Co-Simulationssystem,extern,Bachelor
Punktmerkmalsverfahren zur Kollisionsvermeidung beim Quadrocopter,intern,Bachelor
Erkennung und Vermeidung von Hindernissen in der Flugbahn eines autonomen Quadrocopters mittels optischem Fluss,extern,Master
Anforderungsanalyse und Neuentwicklung einer Software zur Auswertung und Visualisierung von statistischen Daten am Beispiel des Importvorgangs von Immobiliendaten,extern,Bachelor
Echtzeitkorrektur des Rolling-Shutter-Effekts in Videostreams einer Quadrocopter-Bordkamera,extern,Bachelor
Entwicklung eines UML-Profils für EAST-ADL in Rational Rhapsody,extern,Bachelor
Entwicklung von Handlungsempfehlungen zur Optimierung eines Applikationsportfolios im Bereich Offer-Management,extern,Bachelor
Entwicklung eines Vendor-Managed-Inventory-Systems mit Anbindung an Microsoft Dynamics NAV,extern,Bachelor
Vergleich von In-Memory und relationalen Datenbanksystemen in Anwendungen der DATEV,extern,Bachelor
Agile Programmiersprachen - Analyse und Bestimmung der Agilitätsfaktoren von Programmiersprachen und deren Übertragbarkeit auf klassische Sprachen,extern,Master
Patterns in Web-Anwendungen mit JavaScript,extern,Bachelor
Möglichkeiten und Grenzen agiler Entwicklung von technischen Dokumentationen in einem Softwareunternehmen,extern,Bachelor
Rekursive Virtualisierung - Stand der Technik und Möglichkeiten,extern,Bachelor
Aufbau einer flexiblen Virtual-Reality-Lösung für die Visualisierung von Punktwolken und CAD-Modellen,intern,Bachelor
Konzeption und Umsetzung einer Kartographieanwendung durch einen Quadrocopter,extern,Bachelor
Evaluierung der Zertifizierungsmöglichkeiten eines innovativen Smartphone-Bezahlsystems sowie die Analyse der Markt- und Vertriebsfähigkeit,extern,Bachelor
"Konzeption und Entwicklung einer Scripting-gestützten Softwareanwendung zur Vereinheitlichung logisch unabhängiger, fachlich zusammengehöriger Systeme am Beispiel eines länderübegreifenden Lohnabrechnungssystems",extern,Master
Konzept und Umsetzung eines Programmes zur Nutzung des Microsoft KINECT Sensors zur Erfassung der Handbewegungen eines Werkers,extern,Master
Aufbauz eines RDF-Stores als semantische Komponente der Intranetsuchmaschine für die Fakultät Informatik,extern,Bachelor
Konzeption und Entwicklung eines Softwareprototypen für die CIV-Methodik,extern,Bachelor
"Konzeption und prototypische Realisierung eines IT-Infrastruktur-Monitoring-Frameworks, angepasst an die Bedürfnisse von Anwendungsentwicklern im Umfeld eines ausgelagerten IT-Infrastruktur-Betriebs am Beispiel der Siemens AG  ",extern,Bachelor
Restrukturierung eines auf Microsoft SharePoint Services basierenden Intranetportal bei Siemens Healthcare,extern,Bachelor
Einbindung von juristischem Content in eine Kanzleiorganisationssoftware für Rechtsanwälte,extern,Bachelor
